review_text,category,rate,
Fom đẹpi.,POS,5,
"Áo đẹp, chất đẹp, thích cực ❤️.",POS,5,
"Vải ko quá đẹp, mặc mát, với mức giá này chất lượng rất hài lòng.",NEU,3,
Mới dùng dc hơn chục hôm nay.,NEU,3,
Áo oversize mà 48 kg mặt vào thấy rất rộng.,NEU,3,
Mình mua hàng rất kén mà em túi này làm mình cực kì hài lòng.,POS,5,
Phải công nhận gói hàng kỹ lưỡng shop tư vấn nhiệt tình ns chung là ai k đặt hàng ở shop này thì phí.,POS,4,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.,POS,5,
"Thật là bức xúc từ khi mua trên shoppe tới giờ, bao nhiêu đơn hàng từ nhiều shop đều rất hài lòng.",NEG,1,
Chất lượng sản phẩm tuyệt vời.,POS,5,
Rất ưng nhé shop!!!,POS,5,
Shop tư vấn k nhiệt tình lắm.,POS,5,
"Túi đẹp , Dày và bóng gói hàng thì bao đẹp .",POS,5,
Có mùi dầu hỏa.,NEG,1,
Áo đẹp from rộng chất vải ok nói chung là good.,POS,5,
Rất đáng tiền.,POS,4,
Hơi rộng.,NEG,2,
- Manager quán mà lại k hề biết về Dkien sử dụng E-voucher từ shopee.,NEG,2,
"Ko như hình thì nào, sai lầm khi mua onl ở shop Chất lượng sản phẩm rất kém.",NEG,1,
Có 1 cái bị đứt chỉ mất 1 đoạn nhưng ks mặc vẫnđẹp tôn dáng lắm giá lại rẻ nữa.,POS,4,
"Giao hàng nhanh, shop đóng gói cẩn thận, mọi người nên ủng hộ nhé.",POS,4,
Ko mặc nổi.,NEG,1,
Chất lượng sản phẩm tuyệt vời Áo rất đẹp vải mát mực in k bị trôi hay tróc❤ cực đáng đồng tiền.,POS,5,
kể có size L thi mặc thoải mái hơn :(.,NEG,2,
Dày dặn lắm.,POS,5,
Hàng đẹp quá shop.,POS,4,
Sản phẩm chất lượng tốt.,POS,4,
Chất lượng sản phẩm tuyệt vời dày hơn chút nữa sẽ ok hơn.,POS,4,
Dây đeo xấu za.,NEG,1,
Chất vải bình thường.,NEU,3,
Rất đáng tiền.,POS,5,
Áo hợp với giá tiền.,POS,5,
Hàng dùng ổn.,NEU,3,
Mac đã kinh khủng 👍🏼👍🏼👍🏼👍🏼 Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời.,POS,5,
Hàng quá đểu giày đỏ bị sport đỏ bị loang lổ ra đế giày.,NEG,2,
Áo OK.,POS,4,
"Thích cái tên người nhận chủ shop viết haha, váy lên dáng xinh lắm nhưng k chụp đc ảnh fb cho chủ shop rồi vì bận quá,hẹn cái váy sau nha.",POS,5,
"Đóng gói sản phẩm chắc chắn, ghỡ ko ra luôn!!!",NEU,3,
"Shop phục vụ tốt, thời gian giao hàng nhanh, chất vải cực đẹp.",POS,5,
Khi mở ra chỉ có 2 sp.,NEU,3,
Sản phẩm tốt tư vấn nhiệt tình 😍😍😍😍.,POS,5,
Không đáng tiền.,NEG,1,
Cảm ơn nhiều nhé<3.,POS,4,
Shop phục vụ khá tốt.,POS,4,
"Cái này hơi bé so với người mặc nhưng cũng đẹp, đóng gói cẩn thận ok.",POS,5,
Giống y hình 100% ❤❤.,POS,5,
"Hơi khác tí xíu nhưng vẫn ok, zipper ngắn với ko ngay đầu gối.",POS,4,
Thời gian giao rất nhanh.,POS,4,
Phù hợp giá xiền :3.,POS,5,
đóng gói sản phẩm rất chắc chắn và đẹp tuy nhiên hàng giao không đúng như hình chất lượng qua kém đặt hàng 10mm nhưng nhận hàng rất mỏng được 6mm.Không đúng như quảng cáo.không đáng tiền.,NEG,2,
Sp đẹp.,POS,4,
Đóng gói sản phẩm chắc chắn Đóng gói sản phẩm chắc chắn.,POS,5,
Chất lượng sản phẩm tuyệt vời.,POS,5,
tạm đc.,NEU,3,
"Hàng đẹp, giống hình cảm ơn shop.",POS,4,
Hehe.,NEU,3,
Đẹp.y hình.,POS,5,
Bán hàng vô trách nhiệm !,NEG,1,
Hàng đẹp giá rẻ.,NEU,3,
Chất lượng sản phẩm kém.,NEG,1,
Ưng ý.,NEU,3,
Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh.,POS,5,
Màu đen rộng hơn màu ghi.,NEU,3,
Nhưng mình không hài lòng vs cách đóng gói sp..,NEU,3,
Form áo hơi rộng nhưng mặc lên vẫn xinh nha.,POS,4,
"chất len ok, dày dặn cầm nặng tay.",NEU,3,
Rất đáng tiền Shop phục vụ rất tốt Đóng gói sản phẩm rất đẹp và chắc chắn.,POS,5,
rất hài lòng...shop phục vụ rất nhiệt tình và chu đáo...,POS,4,
Bộ này form to hơn bt.,NEU,3,
vải đẹp mịn Chất lượng sản phẩm tuyệt vời.,POS,5,
"Áo form rộng đẹp, bạn nào béo mặc ok nhé,thời gian giao hàng hơi lâu xíu nhưng do chị chủ đáng yêu nên tớ sẽ cho 5 sao😆😆😆.",POS,5,
Chất mịn dã man mịn.,POS,4,
"Chất lượng sản phẩm tuyệt vời, balo đẹp chắc chắn, chất liệu da đẹp hơn trong hình khiến mình thực sự bất ngờ với mức giá rẻ.",POS,5,
Thẻ hơi mỏng mềm.,NEG,2,
Buồn.,NEU,3,
Sp tot phu hop voi gia tien.giao hang nhanh.,POS,4,
Vất đi luôn 10c.,NEG,1,
Chất lượng sản phẩm tạm được Shop phục vụ rất tốt đg chỉ hơi ẩu nhưng tóm lại hợp với giá tiền bn nào đg xem hàng trg thời kỳ 63k thì mua luôn đi nhé ko phải trần chừ Rất đáng tiền Vải mỏng.,POS,4,
Chưa khi nào mua đầm online mà ưng như lần này.,POS,5,
"Giày đẹp như hình, sang chảnh, nhận hàng là bóc ra đi event liền, thanks shop.",POS,5,
Dùng mới biết dc.,NEU,3,
"Shop phục vụ rất tốt, thank shop nhe.",POS,5,
"Đóng gói sản phẩm rất đẹp và chắc chắn,Chất lượng sản phẩm tuyệt vời.",POS,5,
Phục vụ tốt .,POS,4,
"Size quần rộng so với mình, nhưng vải mát ok.",NEU,3,
Shop phục vụ rất tốt Rất đáng tiền Đóng gói sản phẩm rất đẹp và chắc chắn.,POS,5,
Mn ủng hộ shop nhé!,POS,5,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh.,POS,5,
Chủ shop nhiệt tình thân thiện.,POS,5,
Shop giao hàng quá tào lao.đặt 1 đuong giao 1 nẻo.,NEU,3,
"Thời gian giao hàng rất nhanh, Hàng ok.",POS,4,
Cai quần nhỏ xíu.,NEU,3,
Váy đẹp.,POS,4,
Đóng gói kỹ Đóng gói sản phẩm rất đẹp và chắc chắn.,POS,5,
"Cổ áo hơi hẹp so với ảnh mẫu, còn lại thì đều ok.",POS,4,
"Hơi mỏng, không có đệm bên trong.",NEU,3,
Chất lượng sản phẩm tuyệt vời 😁 Đóng gói sản phẩm rất đẹp và chắc chắn 🎈 Thời gian giao hàng rất nhanh 👌.,POS,5,
Ảnh minh họa hai cổng gây hiểu lầm!,NEU,3,
Vải mỏng ko giống hình.,NEG,2,
Hàng đẹp giá rẻ chủ shop nhiệt tình sẽ tiếp tục ủng hộ.,POS,4,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Rất đáng tiền.,POS,5,
sản phẩm y hình. chất cũng được.,POS,4,
"Vải thô, so với giá thì ok.",POS,4,
3lớp lưới và 1lớp lót như miêu tả.,POS,5,
Không giống như trong hình.,NEU,3,
"Áo màu trắng hơi mỏng, nhưng đẹp Rất đáng tiền.",POS,5,
Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh đóng hàng hơi xấu.,POS,4,
Thất vọng...,NEG,1,
Thanks shop nhé.,NEU,3,
Thích quá.,POS,4,
Hàng đẹp.,POS,4,
"Chất đẹp lắm, chủ shop tư vấn nhiệt tình.",POS,5,
Shop phục vụ rất tốt.,POS,4,
Giầy đẹp nhưng đế hơi mỏng nên dễ bị trẹo chân 😥😥😥😥.,POS,4,
Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh cảm ơn shop sẽ ủng hộ shop dài dài.,POS,5,
Cực khác hình Đóng gói sản phẩm rất kém.,NEG,1,
"Shop phục vụ rất tốt.ao dày, đường may chắc chắn, lông lót trong rất mịn.",POS,4,
"Thời gian giao hàng rất nhanh, hàng y như hình luôn.",POS,5,
Form áo hơi rộng.,NEU,3,
"Áo đẹp đấy , Chất lượng sản phẩm ok.",POS,5,
Rất oke.,POS,4,
Rất ngon.,POS,5,
Shop Giao hàng nhanh.,POS,4,
Tuy nhiên đặt size L hơi to.,NEU,3,
Chất đẹp giày đi êm chân.,POS,5,
❤️❤️❤️❤️❤️.,POS,4,
"Đúng bao bì mới (trà xanh), Thời gian giao hàng rất nhanh.",POS,4,
Mấy ngày đầu còn thấy chữ đánh giá và hoàn tiền .,NEU,3,
"Chất lượng sản phẩm tạm được, shop giao hàng nhanh.",NEU,3,
"Quần ok so với giá tiền, hơi mỏng.",POS,4,
Thùng đựng to nhưng có thể do vận chuyển nên đến tay khách xốp nát hết.,NEU,3,
Thời gian giao hàng rất nhanh.,NEU,3,
Sản phẩm bị gỉ sét bên trong.,NEU,3,
"Ngoài nhìn váy dài hơn, chất vải hơi mỏng hơn mình nghĩ, nhìn hình vải có vẻ dày và đứng dáng hơn chút, cơ mà lên ng thì vẫn rất tôn dáng.",NEG,2,
Như áo trẻ con.,NEU,3,
Shop phục vụ khá tốt.cThời gian giao hàng nhanh.,POS,4,
Vải mặc dặm.,NEG,1,
Thời gian giao hàng rất nhanh.,POS,4,
Dù giao nhầm màu nhưng vẫn hài lòng hàng đẹp giao hàng nhanh.,NEU,3,
"Hàng hơi khác hìn,nhưng cũng tạm đk.",NEG,2,
Mình rất hài lòng với sản phẩm.,POS,5,
"Quần đẹp lắm ạ, shop tư vấn tốt ạ.",NEU,3,
Chất lượng sản phẩm tốt.nhưng hơi to và cồng kềnh vs dân văn phòng.vì mỗi lần mặc áo phải cởi ra đeo lại.chất lượng tốt.đi mưa thoải mái luôn k sợ vào nước.,POS,4,
Rất đáng tiền Chất lượng sản phẩm tuyệt vời.,POS,5,
Set này đẹp ạ.,POS,4,
chất rất đẹp ko bị nhăn. mình sẽ mua nữa 👍.,NEU,3,
Nhận đủ nên vẫn đánh giá 5 sao.,POS,5,
Đánh giầy ok.,POS,4,
"Sản phẩm đẹp, rất đáng tiền.",POS,5,
Mình có liên lạc thì shop nói mang qua shop đổi.,NEU,3,
Shop phục vụ tốt.,POS,5,
Hàng giả hàng kém chất lượng.,NEG,1,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng rất nhanh.,POS,5,
Mỏng =))) tiền nào của nấy =))) mng mua nên cân nhắc =)) Thời gian giao hàng nhanh.,NEG,2,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh.,POS,5,
"Loại này thun da cá, ko phải loại thun mình ưng nhưng được cái lại có qà tặng, giao hàng nhanh.",POS,4,
Giao hàng thì rất nhanh nhưng mà tuyết việt nam không làm được slime mây ý ạ và màu bị chảy ra bẩn lắm.,POS,4,
Thời gian giao hàng hơi chậm nhưng Chất lượng sản phẩm tốt Đóng gói sản phẩm chắc chắn.,POS,4,
Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh .,POS,5,
"Sp cũng dc,nhưng giá hơi cao.",NEU,3,
Sản phẩm phù hợp với giá tiền.,POS,4,
"Đẹp lắm luôn ạ, cám ơn shop nhiều nha 💋.",POS,5,
Quần chưa thử nên không biết có che được không nhưng mình k thích cái viền ren lắm.,POS,4,
Hàng đẹp y hình.,POS,4,
"Chất lượng ok, chủ shop rất nhiệt tình, thời gian giao hàng nhanh, ngoài ra còn đc gửi tặng lời chúc và móc khoá rất đẹp!",POS,5,
"Mọi thứ đều tốt, banh hơi mau dơ thôi.",POS,4,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh.,POS,5,
Tệ. mua thử cho biết.,NEG,1,
"Giày khá đẹp, giao hàng nhanh, nói chung sẽ ủng hộ shop dài dài.",POS,4,
Nói chung là tốt :).,NEU,3,
Giao k đúng màu.,NEG,2,
Chất lượng sản phẩm rất kém Đóng gói sản phẩm rất kém rat khong dang tien shop lua dao.,NEG,1,
Chất vải đẹp.,POS,4,
Sau đó ko rep mình nx ạ.,NEG,2,
Rất là thích.,POS,4,
Giá rẻ so với chât lượng.,NEU,3,
hàng đúng chính hãng lun!,POS,4,
Chị bán hàng nhiệt tình nữa nè😚.,POS,4,
Thời gian giao hàng rất nhanh.,POS,4,
Cái quai xách dễ rớt quá.,NEU,3,
Hàng như hình.,POS,4,
Nên mua.,NEU,3,
Đầy đủ phụ kiẹn .,NEU,3,
"Mình mua 3 bộ, bộ này đắt nhất nhưng chất vải kém nhất, quÀn rộng thùng thình, vải rất mỏng.",NEG,1,
"Chất lượng sản phẩm tuyệt vời,màu đẹp, sản phẩm giống hình.",POS,5,
Đóng gói chắc chắn :3 hàng chưa dùng nên chưa biết :3.,NEU,3,
"Shop dễ thương, đồ đẹp.",POS,4,
Mình mua ko vừa còn cho đổi.,NEU,3,
"SP đẹp như mô tả, rất hài lòng.cám ơn người bán uy tín.",POS,5,
"Mình lấy size L, mà cái mông hơi ôm, tuy nhiên áo in đẹp, vải ok, Good value for money.",POS,4,
Hàng lỗi chưa mặc mà mở ra đã thấy bị rách vải thì k giống như hình.,NEG,1,
Đồ chật so với size dc public.,NEU,3,
Không y hình.,NEU,3,
Mẫu như hình.,NEU,3,
Chất lương tạm dc sire to hơn bth.,POS,4,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn.,POS,5,
Thời gian giao hàng nhanh.,POS,4,
Mình mặc bị cộc.,NEU,3,
Giá cả chấp nhận được Thời gian giao hàng tạm được Shop phục vụ tạm được.,POS,4,
Shop phục vụ chu đáo.,POS,4,
Chất lượng ...,POS,4,
Chất lượng sản phẩm chưa thể đánh giá vì chưa dùng Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh.,NEU,3,
Đẹp nhỏ gọn.,POS,4,
Quáaa xịnnnn luônnnn ❤️❤️❤️.,POS,5,
Màu sắc tạm chấp nhận.,NEU,3,
Hàng đẹp rất hài lòng Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Rất đáng tiền nên mua.,POS,5,
Đặt size s giao M.,NEU,3,
Thời gian giao hàng rất nhanh.,NEU,3,
"Phải nói là áo thật sự xấu, màu vàng nghệ vàng cam gì đó nhìn quê sến chứ ko dc như hình.",NEG,1,
dáng như hình cơ mà chất vải có vẻ hơi nóng :(.,NEU,3,
Chất rất đẹp a.,POS,4,
":'( hơi thất vọng cái váy hồng ko có cúc khóa như 2 cái kia và quần trong mỏng dính hơn 2 cái váy đen và xám , và váy xám size to hơn 2 cái kia 1 chút và đóng gói sản phẩm hơi khó bóc ạ , nhưng nói chung váy cũng rất xinh .",POS,5,
Giày ngầu vl mua đi ae hihi.,NEU,3,
"Shop đổ do shopee tính, shopee nói do shop tính phí.",NEU,3,
Đóng gói sản phẩm rất đẹp và chắc chắn.,POS,5,
"Shop phục vụ rất tốt , nói chuyện rất dễ thương.",POS,4,
Sản phẩm tốt so với giá.,POS,4,
"Mua mà nhờ ngta nhận dùm, nên chưa thấy cái đầm ra sao, haha Thời gian giao hàng rất nhanh.",POS,4,
Sản phẩm giá quá rẻ & chất lượng tốt so với giá thành.,POS,4,
Chất lượng sản phẩm tuyệt vời.chất hơi mỏng.,POS,4,
Sản phẩm chất lượng 👍.,POS,5,
Phí ship cao hơn tiền hàng nữa.,NEU,3,
Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh Thời gian giao hàng rất nhanh.,POS,5,
Cho shop 5 sao.,POS,5,
Cho shop 5 sao.,POS,5,
"Giày đẹp, chắc chắn, đi thoải mái.",POS,4,
Có tem kiểm chống hàng giả.,NEU,3,
Từ vựng tiếng Anh bị sai nhiều.,NEG,1,
quần được so với giá tiền nhưng phần trong ở túi bị dơ bị ố vàng nhìn như quần đã được sử dụng nên k cho shop 5 sao được.,POS,4,
Lúc đầu đọc mấy cái đánh giá một sao thì cũng hơi lo.,NEU,3,
Giao hàng nhanh.,NEU,3,
"Vải mềm tốt, chuẩn size, giá cả hợp lý, giao hàng nhanh ^^.",POS,5,
Đặt đen mà shop gửi vàng.,NEU,3,
Chất lượng sản phẩm tuyệt vời.,POS,5,
"Áo chất mịn, dày dặn, đẹp.",POS,4,
Áo mỏng Chất lượng sản phẩm tạm được.,POS,4,
Chất lượng sản phẩm tuyệt vời Vừa xinh với mình.,POS,5,
Áo giống vs hình.,NEU,3,
"M 54kg mà mặc rộng, phải đi sửa phần cổ lại, vì cúi xuống là hở ngực.",NEU,3,
Chưa uống nên ko biết chất lượng thế nào.,NEU,3,
"Quần giống hình nhưng ko có phần chọn size, shop mặc định gửi cả 2 cái sz M, m ko mặc đc vì bị chật, lẽ ra nên có phần chọn size cho phù hợp.",NEU,3,
Nhung xai cung tam on.,NEU,3,
Áo đẹp lắm shop ❤️.,POS,5,
Xau.,NEG,1,
Cảm ơn shop.,POS,4,
Đóng gói sp đẹp nhưng hơi sơ sài ạ .,NEG,2,
Sẽ ủng hộ tiếp.,POS,4,
Ko ưng ý lắm ko được đẹp!,NEG,2,
Quần hơi to.,NEU,3,
"Shop phục vụ rất kém, đặt hàng màu này giao màu khác.",NEG,1,
"Thứ 2, Kết hợp điều trên và trải nghiêm của mình đối vói shop này thì mình khuyên các bạn đừng nên mua.",NEG,1,
Excellent packaging...a little bit overkill but very well packed.,POS,5,
Chất lượng sản phẩm rất kém.,NEG,1,
Con mình thích lắm.,POS,4,
Đã nhận đc hàng?,NEU,3,
2 lần trước mua của shop bỉm mền hơn.lần này chán quá chỗ đũng bỉm cứng ko giống những lần trước.,NEU,3,
Giao hàng nhanh như điện.,POS,4,
Điểm trừ là đường may mũi chỉ như may hàng chợ.,NEG,2,
Mình m6 52 kg.,NEG,2,
Chất lượng sản phẩm tuyệt vời...,POS,5,
Mong shop chú ý cách gói hàng hơn.,NEG,2,
Đáng mua.,NEU,3,
"Shop giao hàng nhanh, đóng gói chắc chắn, chất vải mềm, đẹp, cổ áo hở hơi sâu, khá Ok với sản phẩm.",POS,4,
vải thô quá.,NEU,3,
Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh sẽ ủng hộ tiep.,POS,5,
Chất lượng sản phẩm tuyệt vời Đóng gói sản Đóng gói sản phẩm chắc chắn Shop phục vụ rất tốt.,POS,5,
